EJERCICIO;CENTRO GESTOR;SECCION;SERVICIO;FUNCIONAL;ECONOMICA;CAPITULO;FINANCIACION;DESCRIPCION;IMPORTE
2021;100010000;1000;10;82A;44108;4;101;UNIVERSIDAD DE GRANADA. GASTOS DEL CENTRO DOCUMENTACIÓN EUROPEA;65.000,00
2021;100010000;1000;10;82A;44109;4;101;UNIVERSIDAD DE SEVILLA. GASTOS DEL CENTRO DOCUMENTACIÓN EUROPEA;71.250,00
2021;100010000;1000;10;82A;44110;4;101;UNIVERSIDAD DE ALMERÍA. CENTRO DE DOCUMENTACIÓN EUROPEA;25.000,00
2021;100010000;1000;10;82A;44111;4;101;UNIVERSIDAD DE SEVILLA. CENTRO EUROPE DIRECT;25.000,00
2021;100010000;1000;10;82A;44112;4;101;UNIVERSIDAD ALMERÍA. CAMPUS DE INTERNACIONALIZACION;20.000,00
2021;100010000;1000;10;82A;44113;4;101;UNIVERSIDAD CÁDIZ. CAMPUS DE INTERNACIONALIZACION;20.000,00
2021;100010000;1000;10;82A;44114;4;101;UNIVERSIDAD CÓRDOBA. CAMPUS DE INTERNACIONALIZACION;20.000,00
2021;100010000;1000;10;82A;44115;4;101;UNIVERSIDAD GRANADA. CAMPUS DE INTERNACIONALIZACION;20.000,00
2021;100010000;1000;10;82A;44116;4;101;UNIVERSIDAD HUELVA. CAMPUS DE INTERNACIONALIZACION;20.000,00
2021;100010000;1000;10;82A;44117;4;101;UNIVERSIDAD JAÉN. CAMPUS DE INTERNACIONALIZACION;20.000,00
2021;100010000;1000;10;82A;44118;4;101;UNIVERSIDAD MÁLAGA. CAMPUS DE INTERNACIONALIZACION;20.000,00
2021;100010000;1000;10;82A;44119;4;101;UNIVERSIDAD SEVILLA. CAMPUS DE INTERNACIONALIZACION;20.000,00
2021;100010000;1000;10;82A;44120;4;101;UNIVERSIDAD PABLO DE OLAVIDE. CAMPUS DE INTERNACIONALIZACIÓN;20.000,00
2021;100010000;1000;10;82A;44121;4;101;UNIVERSIDAD LOYOLA ANDALUCÍA. CAMPUS DE INTERNACIONALIZACIÓN;20.000,00
2021;100010000;1000;10;82A;44122;4;101;UNIVERSIDAD INTERNACIONAL ANDALUCÍA. CAMPUS DE INTERNACIONALIZACIÓN;20.000,00
2021;100010000;1000;10;82A;44156;4;101;A UNIVERSIDADES ANDALUZAS;1.260.337,00
2021;100010000;1000;10;82A;44366;4;101;TF AGENCIA ANDALUZA DE PROMOCION EXTERIOR S.A.;11.582.640,00
2021;100010000;1000;10;82A;44486;4;101;TF FUNDACIÓN PÚBLICA ANDALUZA BAREMBOIM-SAID;1.013.828,00
2021;100010000;1000;10;82A;44600;4;101;FUND. DE LAS TRES CULTURAS DEL MEDITERRANEO. GASTOS DE FUNC. Y DE ACT.;1.767.404,00
2021;100010000;1000;10;82A;44802;4;101;CONSEJO ANDALUZ DE CÁMARAS. GASTOS DEL CENTRO EEN-CESEAND;25.000,00
2021;100010000;1000;10;82A;46101;4;101;FOMENTO DE LA COOPERACION CON REGIONES PORTUGUESAS;120.000,00
2021;100010000;1000;10;82A;46104;4;101;AYUNTAMIENTO DE ANDÚJAR. CENTRO EUROPE DIRECT;25.000,00
2021;100010000;1000;10;82A;46700;4;101;MANCOMUN. MUNICIPIOS CAMPO GIBRALTAR. CENTRO EUROPE DIRECT;26.457,00
2021;100010000;1000;10;82A;46802;4;101;DIPUTACIÓN PROVINCIAL DE ALMERÍA. CENTRO EUROPE DIRECT;25.000,00
2021;100010000;1000;10;82A;46803;4;101;DIPUTACIÓN PROVINCIAL DE CÓRDOBA. CENTRO EUROPE DIRECT;25.000,00
2021;100010000;1000;10;82A;46804;4;101;DIPUTACIÓN PROVINCIAL DE GRANADA. CENTRO EUROPE DIRECT;25.000,00
2021;100010000;1000;10;82A;46805;4;101;DIPUTACIÓN PROVINCIAL DE HUELVA. CENTRO EUROPE DIRECT;25.000,00
2021;100010000;1000;10;82A;46806;4;101;DIPUTACIÓN PROVINCIAL DE MÁLAGA. CENTRO EUROPE DIRECT;25.000,00
2021;100010000;1000;10;82A;48007;4;101;RACE. MOVE GLOBAL WORLD SUMMIT EN ANDALUCÍA;300.000,00
2021;100010000;1000;10;82A;48201;4;101;AYUDAS ESTUDIOS ESPECIALIZADOS EN MATERIA DE ACCION EXTERIOR;165.000,00
2021;100010000;1000;10;82A;48203;4;101;ASOC. DES. GUADAJOZ-CAMP. ESTE. CÓRDOBA. GASTOS CENTRO EUROPE DIRECT;30.612,00
2021;100010000;1000;10;82A;48204;4;101;CONFEDERACIÓN DE EMPRESARIOS ANDALUCÍA. GASTOS DEL CENTRO EEN-CESEAND;25.000,00
2021;100010000;1000;10;82A;48701;4;101;PROMOCION;1.200.000,00
2021;100010000;1000;10;82A;48702;4;101;ASISTENCIA COMUNIDADES ANDALUZAS;100.000,00
2021;100010000;1000;10;82A;48703;4;101;FAER. FINANCIAR GASTOS ESTABL. PUNTO INFORMACION Y ASISTENCIA JURIDICA;70.000,00
2021;100010000;1000;10;82A;48801;4;101;FOMENTO DE LA COOPERACION CON REGIONES PORTUGUESAS;120.000,00
2021;100030000;1000;30;22B;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);127.425,00
2021;100030000;1000;30;22B;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);70.031,00
2021;100030000;1000;30;22B;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);75.092,00
2021;100030000;1000;30;22B;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);88.969,00
2021;100030000;1000;30;22B;12100;1;101;COMPLEMENTO DE DESTINO;192.587,00
2021;100030000;1000;30;22B;12101;1;101;COMPLEMENTO ESPECIFICO;359.434,00
2021;100030000;1000;30;22B;13004;1;101;SALARIOS GRUPO V;102.916,00
2021;100030000;1000;30;22B;13005;1;101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);44.746,00
2021;100030000;1000;30;22B;13100;1;101;COMPLEMENTO DE CATEGORIA;60.249,00
2021;100030000;1000;30;22B;13101;1;101;COMPLEMENTO DE PUESTO DE TRABAJO;45.522,00
2021;100030000;1000;30;22B;13102;1;101;COMPLEMENTO DE CONVENIO;38.184,00
2021;100030000;1000;30;22B;13109;1;101;OTROS COMPLEMENTOS;84.943,00
2021;100030000;1000;30;22B;13500;1;101;ADMINISTRACIÓN GENERAL;50.000,00
2021;100030000;1000;30;22B;15000;1;101;PERSONAL FUNCIONARIO;13.809,00
2021;100030000;1000;30;22B;15001;1;101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);3.093,00
2021;100030000;1000;30;22B;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);363.646,00
2021;100030000;1000;30;22B;16202;1;101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);18.746,00
2021;100030000;1000;30;22B;20200;2;101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;387.000,00
2021;100030000;1000;30;22B;20300;2;101;MAQUINARIA;10.000,00
2021;100030000;1000;30;22B;20400;2;101;ARRENDAMIENTOS DE ELEMENTOS DE TRANSPORTE;4.500,00
2021;100030000;1000;30;22B;20500;2;101;ARRENDAMIENTOS DE MOBILIARIO Y ENSERES;10.000,00
2021;100030000;1000;30;22B;21200;2;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;399.278,00
2021;100030000;1000;30;22B;21300;2;101;MAQUINARIA;131.000,00
2021;100030000;1000;30;22B;21400;2;101;ELEMENTOS DE TRANSPORTE;294.000,00
2021;100030000;1000;30;22B;21500;2;101;MOBILIARIO Y ENSERES;10.000,00
2021;100030000;1000;30;22B;21600;2;101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;505.000,00
2021;100030000;1000;30;22B;22000;2;101;ORDINARIO NO INVENTARIABLE;42.500,00
2021;100030000;1000;30;22B;22001;2;101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;1.220,00
2021;100030000;1000;30;22B;22002;2;101;MATERIAL INFORMATICO NO INVENTARIABLE;55.000,00
2021;100030000;1000;30;22B;22101;2;101;AGUA;44.509,00
2021;100030000;1000;30;22B;22102;2;101;GAS;20.335,00
2021;100030000;1000;30;22B;22103;2;101;COMBUSTIBLE;245.000,00
2021;100030000;1000;30;22B;22104;2;101;VESTUARIO;140.350,00
2021;100030000;1000;30;22B;22105;2;101;PRODUCTOS ALIMENTICIOS;11.589,00
2021;100030000;1000;30;22B;22107;2;101;INSTRUMENTAL Y PEQUEÑO UTILLAJE SANITARIO;600
2021;100030000;1000;30;22B;22109;2;101;OTROS SUMINISTROS;236.755,00
2021;100030000;1000;30;22B;22201;2;101;POSTALES Y MENSAJERIA;25.200,00
2021;100030000;1000;30;22B;22204;2;101;SERVICIOS DE ACCESO A DATOS Y COMUN.TRONCALES INF.;95.380,00
2021;100030000;1000;30;22B;22209;2;101;OTROS;3.000,00
2021;100030000;1000;30;22B;22401;2;101;ELEMENTOS DE TRANSPORTE;1.387,00
2021;100030000;1000;30;22B;22409;2;101;OTROS RIESGOS;10.000,00
2021;100030000;1000;30;22B;22501;2;101;LOCALES;34.020,00
2021;100030000;1000;30;22B;22509;2;101;OTROS;4.712,00
2021;100030000;1000;30;22B;22602;2;101;INFORMACION, DIVULGACION Y PUBLICIDAD;82.000,00
2021;100030000;1000;30;22B;22604;2;101;CURSOS Y ACTIVIDADES DE FORMACIÓN;700.000,00
2021;100030000;1000;30;22B;22606;2;101;REUNIONES, CONFERENCIAS Y CURSOS;299.763,00
2021;100030000;1000;30;22B;22609;2;101;OTROS;20.453,00
2021;100030000;1000;30;22B;22700;2;101;LIMPIEZA Y ASEO;789.490,00
2021;100030000;1000;30;22B;22701;2;101;SEGURIDAD;316.000,00
2021;100030000;1000;30;22B;22705;2;101;PROCESOS ELECTORALES;10.500,00
2021;100030000;1000;30;22B;22706;2;101;ESTUDIOS Y TRABAJOS TECNICOS;60.000,00
2021;100030000;1000;30;22B;22709;2;101;OTROS;11.803.490,00
2021;100030000;1000;30;22B;23000;2;101;DIETAS;61.200,00
2021;100030000;1000;30;22B;23100;2;101;LOCOMOCION;820
2021;100030000;1000;30;22B;23300;2;101;OTRAS INDEMNIZACIONES;2.568.731,00
2021;100030000;1000;30;22B;46003;4;101;A AYUNTAMIENTOS;700.000,00
2021;100030000;1000;30;22B;48006;4;101;A LA CRUZ ROJA PARA INTEGRACIÓN DE PLANES Y ACTUACIONES DE EMERGENCIA;60.000,00
2021;100030000;1000;30;22B;60200;6;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;250.000,00
2021;100030000;1000;30;22B;60200;6;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;60.000,00
2021;100030000;1000;30;22B;60200;6;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;300.000,00
2021;100030000;1000;30;22B;60301;6;101;INSTALACIONES TECNICAS;76.600,00
2021;100030000;1000;30;22B;60400;6;101;ELEMENTOS DE TRANSPORTE;307.000,00
2021;100030000;1000;30;22B;60500;6;101;MOBILIARIO Y ENSERES;100.000,00
2021;100030000;1000;30;22B;60500;6;101;MOBILIARIO Y ENSERES;20.000,00
2021;100030000;1000;30;22B;60500;6;101;MOBILIARIO Y ENSERES;100.000,00
2021;100030000;1000;30;22B;60600;6;101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;510.000,00
2021;100030000;1000;30;22B;60909;6;101;OTRO INMOVILIZADO INMATERIAL;3.000.000,00
2021;100030000;1000;30;22B;60909;6;101;OTRO INMOVILIZADO INMATERIAL;4.800.000,00
2021;100030000;1000;30;22B;66200;6;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;604.598,00
2021;100030000;1000;30;22B;66200;6;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;250.000,00
2021;100030000;1000;30;22B;76001;7;101;AGRUPACIONES LOCALES DEL VOLUNTARIADO DE PROTECCIÓN CIVIL;300.000,00
2021;100080000;1000;80;11A;10000;1;101;RETRIBUCIONES DINERARIAS;551.039,00
2021;100080000;1000;80;11A;11000;1;101;RETRIBUCIONES;1.468.252,00
2021;100080000;1000;80;11A;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);1.242.393,00
2021;100080000;1000;80;11A;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);1.344.603,00
2021;100080000;1000;80;11A;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);3.025.121,00
2021;100080000;1000;80;11A;12003;1;101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);354.618,00
2021;100080000;1000;80;11A;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);2.063.546,00
2021;100080000;1000;80;11A;12100;1;101;COMPLEMENTO DE DESTINO;3.334.703,00
2021;100080000;1000;80;11A;12101;1;101;COMPLEMENTO ESPECIFICO;5.494.196,00
2021;100080000;1000;80;11A;13000;1;101;SALARIOS GRUPO I;335.233,00
2021;100080000;1000;80;11A;13001;1;101;SALARIOS GRUPO II;14.225,00
2021;100080000;1000;80;11A;13002;1;101;SALARIOS GRUPO III;222.699,00
2021;100080000;1000;80;11A;13003;1;101;SALARIOS GRUPO IV;606.983,00
2021;100080000;1000;80;11A;13004;1;101;SALARIOS GRUPO V;625.410,00
2021;100080000;1000;80;11A;13005;1;101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);692.617,00
2021;100080000;1000;80;11A;13100;1;101;COMPLEMENTO DE CATEGORIA;990.529,00
2021;100080000;1000;80;11A;13101;1;101;COMPLEMENTO DE PUESTO DE TRABAJO;989.065,00
2021;100080000;1000;80;11A;13102;1;101;COMPLEMENTO DE CONVENIO;664.055,00
2021;100080000;1000;80;11A;13109;1;101;OTROS COMPLEMENTOS;430.000,00
2021;100080000;1000;80;11A;13500;1;101;ADMINISTRACIÓN GENERAL;160.000,00
2021;100080000;1000;80;11A;15000;1;101;PERSONAL FUNCIONARIO;341.778,00
2021;100080000;1000;80;11A;15001;1;101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);45.447,00
2021;100080000;1000;80;11A;15100;1;101;POR SERVICIOS EXTRAORDINARIOS;100.000,00
2021;100080000;1000;80;11A;15200;1;101;POR SERVICIOS EXTRAORDINARIOS;16.024,00
2021;100080000;1000;80;11A;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);6.443.465,00
2021;100080000;1000;80;11A;16200;1;101;FORMACION Y PERFECCIONAMIENTO DEL PERSONAL (A.G.);38.422,00
2021;100080000;1000;80;11A;16202;1;101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);66.393,00
2021;100080000;1000;80;11A;16300;1;101;FORMACION Y PERFECCIONAMIENTO DE PERSONAL;3.249,00
2021;100080000;1000;80;11A;16304;1;101;PREMIOS DE JUBILACIÓN (ADMÓN GENERAL);19.809,00
2021;100080000;1000;80;11A;20200;2;101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;200.000,00
2021;100080000;1000;80;11A;21200;2;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;1.020.500,00
2021;100080000;1000;80;11A;21300;2;101;MAQUINARIA;20.000,00
2021;100080000;1000;80;11A;21301;2;101;INSTALACIONES;92.000,00
2021;100080000;1000;80;11A;21302;2;101;UTILLAJE;1.000,00
2021;100080000;1000;80;11A;21400;2;101;ELEMENTOS DE TRANSPORTE;40.000,00
2021;100080000;1000;80;11A;21500;2;101;MOBILIARIO Y ENSERES;130.000,00
2021;100080000;1000;80;11A;21600;2;101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;3.000,00
2021;100080000;1000;80;11A;22000;2;101;ORDINARIO NO INVENTARIABLE;400.000,00
2021;100080000;1000;80;11A;22001;2;101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;60.000,00
2021;100080000;1000;80;11A;22002;2;101;MATERIAL INFORMATICO NO INVENTARIABLE;160.000,00
2021;100080000;1000;80;11A;22101;2;101;AGUA;83.000,00
2021;100080000;1000;80;11A;22102;2;101;GAS;13.200,00
2021;100080000;1000;80;11A;22103;2;101;COMBUSTIBLE;82.000,00
2021;100080000;1000;80;11A;22104;2;101;VESTUARIO;64.000,00
2021;100080000;1000;80;11A;22106;2;101;PRODUCTOS FARMACEUTICOS;1.120,00
2021;100080000;1000;80;11A;22108;2;101;MATERIAL SANITARIO;1.100,00
2021;100080000;1000;80;11A;22109;2;101;OTROS SUMINISTROS;163.000,00
2021;100080000;1000;80;11A;22201;2;101;POSTALES Y MENSAJERIA;496.101,00
2021;100080000;1000;80;11A;22202;2;101;TELEGRAFICAS;1.600,00
2021;100080000;1000;80;11A;22203;2;101;TELEX, TELEFAX Y BUROFAX;1.500,00
2021;100080000;1000;80;11A;22302;2;101;ENTES PRIVADOS;3.800,00
2021;100080000;1000;80;11A;22309;2;101;OTROS;18.000,00
2021;100080000;1000;80;11A;22501;2;101;LOCALES;51.500,00
2021;100080000;1000;80;11A;22601;2;101;ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS;10.000,00
2021;100080000;1000;80;11A;22603;2;101;JURIDICOS Y CONTENCIOSOS;19.705,00
2021;100080000;1000;80;11A;22605;2;101;REMUNERACIONES A AGENTES MEDIADORES INDEPENDIENTES;12.000,00
2021;100080000;1000;80;11A;22606;2;101;REUNIONES, CONFERENCIAS Y CURSOS;82.000,00
2021;100080000;1000;80;11A;22608;2;101;PREMIOS, CONCURSOS Y CERTAMENES;3.500,00
2021;100080000;1000;80;11A;22609;2;101;OTROS;14.000,00
2021;100080000;1000;80;11A;22700;2;101;LIMPIEZA Y ASEO;2.154.930,00
2021;100080000;1000;80;11A;22701;2;101;SEGURIDAD;1.046.291,00
2021;100080000;1000;80;11A;22704;2;101;CUSTODIA, DEPOSITO Y ALMACENAJE;54.000,00
2021;100080000;1000;80;11A;22706;2;101;ESTUDIOS Y TRABAJOS TECNICOS;64.000,00
2021;100080000;1000;80;11A;22709;2;101;OTROS;18.727,00
2021;100080000;1000;80;11A;22712;2;101;TRADUCCIONES E INTERPRETACIONES;200
2021;100080000;1000;80;11A;23000;2;101;DIETAS;112.000,00
2021;100080000;1000;80;11A;23100;2;101;LOCOMOCION;93.000,00
2021;100080000;1000;80;11A;23300;2;101;OTRAS INDEMNIZACIONES;3.000,00
2021;100080000;1000;80;11A;23400;2;101;COMISION PROVINCIAL DE VALORACIONES;3.000,00
2021;100080000;1000;80;11A;60300;6;101;MAQUINARIA;40.000,00
2021;100080000;1000;80;11A;60500;6;101;MOBILIARIO Y ENSERES;30.000,00
2021;100080000;1000;80;11A;60500;6;101;MOBILIARIO Y ENSERES;50.000,00
2021;100080000;1000;80;11A;60600;6;101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;138.000,00
2021;100080000;1000;80;11A;60904;6;101;INVERSIONES BIENES RÉGIMEN ARRENDAMIENTO OPERATIVO;10.000,00
2021;100080000;1000;80;11A;60905;6;101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;130.000,00
2021;100080000;1000;80;11A;66200;6;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;120.000,00
2021;100080000;1000;80;11A;66300;6;101;MAQUINARIA;10.000,00
2021;100080000;1000;80;11A;66904;6;101;INVERSIONES BIENES RÉGIMEN ARRENDAMIENTO OPERATIVO;20.000,00
2021;100080000;1000;80;12A;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);525.628,00
2021;100080000;1000;80;12A;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);742.333,00
2021;100080000;1000;80;12A;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);858.190,00
2021;100080000;1000;80;12A;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);518.586,00
2021;100080000;1000;80;12A;12100;1;101;COMPLEMENTO DE DESTINO;1.248.698,00
2021;100080000;1000;80;12A;12101;1;101;COMPLEMENTO ESPECIFICO;2.154.201,00
2021;100080000;1000;80;12A;15000;1;101;PERSONAL FUNCIONARIO;114.616,00
2021;100080000;1000;80;12A;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);1.368.000,00
2021;100080000;1000;80;12A;16202;1;101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);25.000,00
2021;100080000;1000;80;22B;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);605.269,00
2021;100080000;1000;80;22B;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);770.345,00
2021;100080000;1000;80;22B;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);622.188,00
2021;100080000;1000;80;22B;12003;1;101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);263.690,00
2021;100080000;1000;80;22B;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);635.384,00
2021;100080000;1000;80;22B;12100;1;101;COMPLEMENTO DE DESTINO;1.394.853,00
2021;100080000;1000;80;22B;12101;1;101;COMPLEMENTO ESPECIFICO;2.417.240,00
2021;100080000;1000;80;22B;13002;1;101;SALARIOS GRUPO III;180.280,00
2021;100080000;1000;80;22B;13005;1;101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);82.261,00
2021;100080000;1000;80;22B;13100;1;101;COMPLEMENTO DE CATEGORIA;101.973,00
2021;100080000;1000;80;22B;13101;1;101;COMPLEMENTO DE PUESTO DE TRABAJO;115.835,00
2021;100080000;1000;80;22B;13102;1;101;COMPLEMENTO DE CONVENIO;65.414,00
2021;100080000;1000;80;22B;13109;1;101;OTROS COMPLEMENTOS;31.638,00
2021;100080000;1000;80;22B;15000;1;101;PERSONAL FUNCIONARIO;124.283,00
2021;100080000;1000;80;22B;15001;1;101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);4.045,00
2021;100080000;1000;80;22B;15003;1;101;PERSONAL DE EMERGENCIAS;281.967,00
2021;100080000;1000;80;22B;15005;1;101;PERSONAL DE SEGURIDAD;134.502,00
2021;100080000;1000;80;22B;15100;1;101;POR SERVICIOS EXTRAORDINARIOS;50.000,00
2021;100080000;1000;80;22B;15200;1;101;POR SERVICIOS EXTRAORDINARIOS;9.000,00
2021;100080000;1000;80;22B;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);1.900.000,00
2021;100080000;1000;80;22B;16202;1;101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);25.620,00
2021;100080000;1000;80;31J;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);112.050,00
2021;100080000;1000;80;31J;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);40.000,00
2021;100080000;1000;80;31J;12100;1;101;COMPLEMENTO DE DESTINO;75.293,00
2021;100080000;1000;80;31J;12101;1;101;COMPLEMENTO ESPECIFICO;121.948,00
2021;100080000;1000;80;31J;15000;1;101;PERSONAL FUNCIONARIO;5.524,00
2021;100080000;1000;80;31J;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);100.000,00
2021;100110000;1001;10;11A;60909;6;11C1002015P0;OTRO INMOVILIZADO INMATERIAL;87.362,00
2021;100160000;1001;60;11A;60909;6;16D1A03123P0;OTRO INMOVILIZADO INMATERIAL;20.800,00
2021;100170000;1001;70;11A;60909;6;17A1A00121P0;OTRO INMOVILIZADO INMATERIAL;5.348,00
2021;100170000;1001;70;11A;60909;6;17A1A00123P0;OTRO INMOVILIZADO INMATERIAL;193.149,00
2021;100170000;1001;70;11A;71102;7;17A1231078D0;A LA AGENCIA DIGITAL DE ANDALUCÍA;9.942.766,00
2021;100170000;1001;70;11A;71102;7;17A1231078P1;A LA AGENCIA DIGITAL DE ANDALUCÍA;17.189.917,00
2021;100170000;1001;70;22B;60909;6;17A1231078P0;OTRO INMOVILIZADO INMATERIAL;609.563,00
2021;100170000;1001;70;22B;60909;6;17A1A00121P2;OTRO INMOVILIZADO INMATERIAL;128.333,00
2021;100170000;1001;70;82A;44303;4;17A1343066E0;A EXTENDA. INTERNAC. A TRAVES DE SERVICIOS AVANZADOS (ITI CADIZ);600.000,00
2021;100170000;1001;70;82A;44304;4;17A1343066E0;A EXTENDA. PARA INTERNACIONALIZACION DE LA ECONOMIA ANDALUZA;10.000.000,00
2021;100170000;1001;70;82A;44305;4;17A1A00121E3;A EXTENDA. ASISTENCIA TÉCNICA INTERNACIONALIZACIÓN ECONOMÍA ANDALUZA;400.000,00
2021;100170000;1001;70;82A;60909;6;17A1A00121P3;OTRO INMOVILIZADO INMATERIAL;47.296,00
2021;100170000;1001;70;82A;60909;6;17T141B119P0;OTRO INMOVILIZADO INMATERIAL;191.726,00
2021;100180000;1001;80;11A;41101;4;18S0007;AL INSTITUTO ANDALUZ DE ADMINISTRACION PUBLICA;4.535.587,00
2021;100180000;1001;80;11A;71101;7;18S0007;AL INSTITUTO ANDALUZ DE ADMINISTRACION PUBLICA;10.000,00
2021;131010000;1310;10;12B;10000;1;101;RETRIBUCIONES DINERARIAS;62.388,00
2021;131010000;1310;10;12B;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);860.118,00
2021;131010000;1310;10;12B;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);84.038,00
2021;131010000;1310;10;12B;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);311.094,00
2021;131010000;1310;10;12B;12003;1;101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);36.371,00
2021;131010000;1310;10;12B;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);217.006,00
2021;131010000;1310;10;12B;12100;1;101;COMPLEMENTO DE DESTINO;799.835,00
2021;131010000;1310;10;12B;12101;1;101;COMPLEMENTO ESPECIFICO;1.382.903,00
2021;131010000;1310;10;12B;12800;1;101;PERS.FUNC.INTERINO EX.AC.TAREAS O EJ.PROG.TEMPORAL;30.897,00
2021;131010000;1310;10;12B;13001;1;101;SALARIOS GRUPO II;14.225,00
2021;131010000;1310;10;12B;13002;1;101;SALARIOS GRUPO III;42.419,00
2021;131010000;1310;10;12B;13003;1;101;SALARIOS GRUPO IV;8.671,00
2021;131010000;1310;10;12B;13004;1;101;SALARIOS GRUPO V;71.249,00
2021;131010000;1310;10;12B;13005;1;101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);26.225,00
2021;131010000;1310;10;12B;13100;1;101;COMPLEMENTO DE CATEGORIA;77.019,00
2021;131010000;1310;10;12B;13101;1;101;COMPLEMENTO DE PUESTO DE TRABAJO;49.289,00
2021;131010000;1310;10;12B;13102;1;101;COMPLEMENTO DE CONVENIO;50.618,00
2021;131010000;1310;10;12B;13109;1;101;OTROS COMPLEMENTOS;2.538,00
2021;131010000;1310;10;12B;13500;1;101;ADMINISTRACIÓN GENERAL;15.396,00
2021;131010000;1310;10;12B;14801;1;101;PERSONAL EN PRÁCTICAS DE ÓRGANOS JUDICIALES;305.435,00
2021;131010000;1310;10;12B;15000;1;101;PERSONAL FUNCIONARIO;64.213,00
2021;131010000;1310;10;12B;15001;1;101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);3.569,00
