EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2021;0100010000;82A;46806;0101;DIPUTACIÓN PROVINCIAL DE MÁLAGA CENTRO EUROPE DIRECT;25000,00
2021;0100010000;82A;48007;0101;RACE MOVE GLOBAL WORLD SUMMIT EN ANDALUCÍA;300000,00
2021;0100010000;82A;48201;0101;AYUDAS ESTUDIOS ESPECIALIZADOS EN MATERIA DE ACCION EXTERIOR;165000,00
2021;0100010000;82A;48203;0101;ASOC DES GUADAJOZ-CAMP ESTE CÓRDOBA GASTOS CENTRO EUROPE DIRECT;30612,00
2021;0100010000;82A;48204;0101;CONFEDERACIÓN DE EMPRESARIOS ANDALUCÍA GASTOS DEL CENTRO EEN-CESEAND;25000,00
2021;0100010000;82A;48701;0101;PROMOCION;1200000,00
2021;0100010000;82A;48702;0101;ASISTENCIA COMUNIDADES ANDALUZAS;100000,00
2021;0100010000;82A;48703;0101;FAER FINANCIAR GASTOS ESTABL PUNTO INFORMACION Y ASISTENCIA JURIDICA;70000,00
2021;0100010000;82A;48801;0101;FOMENTO DE LA COOPERACION CON REGIONES PORTUGUESAS;120000,00
2021;0100030000;22B;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);127425,00
2021;0100030000;22B;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);70031,00
2021;0100030000;22B;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);75092,00
2021;0100030000;22B;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);88969,00
2021;0100030000;22B;12100;0101;COMPLEMENTO DE DESTINO;192587,00
2021;0100030000;22B;12101;0101;COMPLEMENTO ESPECIFICO;359434,00
2021;0100030000;22B;13004;0101;SALARIOS GRUPO V;102916,00
2021;0100030000;22B;13005;0101;ANTIGUEDAD (INCLUIDO COMPLEM PERSONAL NO ABSORB);44746,00
2021;0100030000;22B;13100;0101;COMPLEMENTO DE CATEGORIA;60249,00
2021;0100030000;22B;13101;0101;COMPLEMENTO DE PUESTO DE TRABAJO;45522,00
2021;0100030000;22B;13102;0101;COMPLEMENTO DE CONVENIO;38184,00
2021;0100030000;22B;13109;0101;OTROS COMPLEMENTOS;84943,00
2021;0100030000;22B;13500;0101;ADMINISTRACIÓN GENERAL;50000,00
2021;0100030000;22B;15000;0101;PERSONAL FUNCIONARIO;13809,00
2021;0100030000;22B;15001;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);3093,00
2021;0100030000;22B;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);363646,00
2021;0100030000;22B;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);18746,00
2021;0100030000;22B;20200;0101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;387000,00
2021;0100030000;22B;20300;0101;MAQUINARIA;10000,00
2021;0100030000;22B;20400;0101;ARRENDAMIENTOS DE ELEMENTOS DE TRANSPORTE;4500,00
2021;0100030000;22B;20500;0101;ARRENDAMIENTOS DE MOBILIARIO Y ENSERES;10000,00
2021;0100030000;22B;21200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;399278,00
2021;0100030000;22B;21300;0101;MAQUINARIA;131000,00
2021;0100030000;22B;21400;0101;ELEMENTOS DE TRANSPORTE;294000,00
2021;0100030000;22B;21500;0101;MOBILIARIO Y ENSERES;10000,00
2021;0100030000;22B;21600;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;505000,00
2021;0100030000;22B;22000;0101;ORDINARIO NO INVENTARIABLE;42500,00
2021;0100030000;22B;22001;0101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;1220,00
2021;0100030000;22B;22002;0101;MATERIAL INFORMATICO NO INVENTARIABLE;55000,00
2021;0100030000;22B;22101;0101;AGUA;44509,00
2021;0100030000;22B;22102;0101;GAS;20335,00
2021;0100030000;22B;22103;0101;COMBUSTIBLE;245000,00
2021;0100030000;22B;22104;0101;VESTUARIO;140350,00
2021;0100030000;22B;22105;0101;PRODUCTOS ALIMENTICIOS;11589,00
2021;0100030000;22B;22107;0101;INSTRUMENTAL Y PEQUEÑO UTILLAJE SANITARIO;600,00
2021;0100030000;22B;22109;0101;OTROS SUMINISTROS;236755,00
2021;0100030000;22B;22201;0101;POSTALES Y MENSAJERIA;25200,00
2021;0100030000;22B;22204;0101;SERVICIOS DE ACCESO A DATOS Y COMUNTRONCALES INF;95380,00
2021;0100030000;22B;22209;0101;OTROS;3000,00
2021;0100030000;22B;22401;0101;ELEMENTOS DE TRANSPORTE;1387,00
2021;0100030000;22B;22409;0101;OTROS RIESGOS;10000,00
2021;0100030000;22B;22501;0101;LOCALES;34020,00
2021;0100030000;22B;22509;0101;OTROS;4712,00
2021;0100030000;22B;22602;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;82000,00
2021;0100030000;22B;22604;0101;CURSOS Y ACTIVIDADES DE FORMACIÓN;700000,00
2021;0100030000;22B;22606;0101;REUNIONES, CONFERENCIAS Y CURSOS;299763,00
2021;0100030000;22B;22609;0101;OTROS;20453,00
2021;0100030000;22B;22700;0101;LIMPIEZA Y ASEO;789490,00
2021;0100030000;22B;22701;0101;SEGURIDAD;316000,00
2021;0100030000;22B;22705;0101;PROCESOS ELECTORALES;10500,00
2021;0100030000;22B;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;60000,00
2021;0100030000;22B;22709;0101;OTROS;11803490,00
2021;0100030000;22B;23000;0101;DIETAS;61200,00
2021;0100030000;22B;23100;0101;LOCOMOCION;820,00
2021;0100030000;22B;23300;0101;OTRAS INDEMNIZACIONES;2568731,00
2021;0100030000;22B;46003;0101;A AYUNTAMIENTOS;700000,00
2021;0100030000;22B;48006;0101;A LA CRUZ ROJA PARA INTEGRACIÓN DE PLANES Y ACTUACIONES DE EMERGENCIA;60000,00
2021;0100030000;22B;60200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;250000,00
2021;0100030000;22B;60200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;60000,00
2021;0100030000;22B;60200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;300000,00
2021;0100030000;22B;60301;0101;INSTALACIONES TECNICAS;76600,00
2021;0100030000;22B;60400;0101;ELEMENTOS DE TRANSPORTE;307000,00
2021;0100030000;22B;60500;0101;MOBILIARIO Y ENSERES;100000,00
2021;0100030000;22B;60500;0101;MOBILIARIO Y ENSERES;20000,00
2021;0100030000;22B;60500;0101;MOBILIARIO Y ENSERES;100000,00
2021;0100030000;22B;60600;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;510000,00
2021;0100030000;22B;60909;0101;OTRO INMOVILIZADO INMATERIAL;3000000,00
2021;0100030000;22B;60909;0101;OTRO INMOVILIZADO INMATERIAL;4800000,00
2021;0100030000;22B;66200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;604598,00
2021;0100030000;22B;66200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;250000,00
2021;0100030000;22B;76001;0101;AGRUPACIONES LOCALES DEL VOLUNTARIADO DE PROTECCIÓN CIVIL;300000,00
2021;0100080000;11A;10000;0101;RETRIBUCIONES DINERARIAS;551039,00
2021;0100080000;11A;11000;0101;RETRIBUCIONES;1468252,00
2021;0100080000;11A;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);1242393,00
2021;0100080000;11A;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);1344603,00
2021;0100080000;11A;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);3025121,00
2021;0100080000;11A;12003;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);354618,00
2021;0100080000;11A;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);2063546,00
2021;0100080000;11A;12100;0101;COMPLEMENTO DE DESTINO;3334703,00
2021;0100080000;11A;12101;0101;COMPLEMENTO ESPECIFICO;5494196,00
2021;0100080000;11A;13000;0101;SALARIOS GRUPO I;335233,00
2021;0100080000;11A;13001;0101;SALARIOS GRUPO II;14225,00
2021;0100080000;11A;13002;0101;SALARIOS GRUPO III;222699,00
2021;0100080000;11A;13003;0101;SALARIOS GRUPO IV;606983,00
2021;0100080000;11A;13004;0101;SALARIOS GRUPO V;625410,00
2021;0100080000;11A;13005;0101;ANTIGUEDAD (INCLUIDO COMPLEM PERSONAL NO ABSORB);692617,00
2021;0100080000;11A;13100;0101;COMPLEMENTO DE CATEGORIA;990529,00
2021;0100080000;11A;13101;0101;COMPLEMENTO DE PUESTO DE TRABAJO;989065,00
2021;0100080000;11A;13102;0101;COMPLEMENTO DE CONVENIO;664055,00
2021;0100080000;11A;13109;0101;OTROS COMPLEMENTOS;430000,00
2021;0100080000;11A;13500;0101;ADMINISTRACIÓN GENERAL;160000,00
2021;0100080000;11A;15000;0101;PERSONAL FUNCIONARIO;341778,00
2021;0100080000;11A;15001;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);45447,00
2021;0100080000;11A;15100;0101;POR SERVICIOS EXTRAORDINARIOS;100000,00
2021;0100080000;11A;15200;0101;POR SERVICIOS EXTRAORDINARIOS;16024,00
2021;0100080000;11A;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);6443465,00
2021;0100080000;11A;16200;0101;FORMACION Y PERFECCIONAMIENTO DEL PERSONAL (AG);38422,00
2021;0100080000;11A;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);66393,00
2021;0100080000;11A;16300;0101;FORMACION Y PERFECCIONAMIENTO DE PERSONAL;3249,00
2021;0100080000;11A;16304;0101;PREMIOS DE JUBILACIÓN (ADMÓN GENERAL);19809,00
2021;0100080000;11A;20200;0101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;200000,00
2021;0100080000;11A;21200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;1020500,00
2021;0100080000;11A;21300;0101;MAQUINARIA;20000,00
2021;0100080000;11A;21301;0101;INSTALACIONES;92000,00
2021;0100080000;11A;21302;0101;UTILLAJE;1000,00
2021;0100080000;11A;21400;0101;ELEMENTOS DE TRANSPORTE;40000,00
2021;0100080000;11A;21500;0101;MOBILIARIO Y ENSERES;130000,00
2021;0100080000;11A;21600;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;3000,00
2021;0100080000;11A;22000;0101;ORDINARIO NO INVENTARIABLE;400000,00
2021;0100080000;11A;22001;0101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;60000,00
2021;0100080000;11A;22002;0101;MATERIAL INFORMATICO NO INVENTARIABLE;160000,00
2021;0100080000;11A;22101;0101;AGUA;83000,00
2021;0100080000;11A;22102;0101;GAS;13200,00
2021;0100080000;11A;22103;0101;COMBUSTIBLE;82000,00
2021;0100080000;11A;22104;0101;VESTUARIO;64000,00
2021;0100080000;11A;22106;0101;PRODUCTOS FARMACEUTICOS;1120,00
2021;0100080000;11A;22108;0101;MATERIAL SANITARIO;1100,00
2021;0100080000;11A;22109;0101;OTROS SUMINISTROS;163000,00
2021;0100080000;11A;22201;0101;POSTALES Y MENSAJERIA;496101,00
2021;0100080000;11A;22202;0101;TELEGRAFICAS;1600,00
2021;0100080000;11A;22203;0101;TELEX, TELEFAX Y BUROFAX;1500,00
2021;0100080000;11A;22302;0101;ENTES PRIVADOS;3800,00
2021;0100080000;11A;22309;0101;OTROS;18000,00
2021;0100080000;11A;22501;0101;LOCALES;51500,00
2021;0100080000;11A;22601;0101;ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS;10000,00
2021;0100080000;11A;22603;0101;JURIDICOS Y CONTENCIOSOS;19705,00
2021;0100080000;11A;22605;0101;REMUNERACIONES A AGENTES MEDIADORES INDEPENDIENTES;12000,00
2021;0100080000;11A;22606;0101;REUNIONES, CONFERENCIAS Y CURSOS;82000,00
2021;0100080000;11A;22608;0101;PREMIOS, CONCURSOS Y CERTAMENES;3500,00
2021;0100080000;11A;22609;0101;OTROS;14000,00
2021;0100080000;11A;22700;0101;LIMPIEZA Y ASEO;2154930,00
2021;0100080000;11A;22701;0101;SEGURIDAD;1046291,00
2021;0100080000;11A;22704;0101;CUSTODIA, DEPOSITO Y ALMACENAJE;54000,00
2021;0100080000;11A;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;64000,00
2021;0100080000;11A;22709;0101;OTROS;18727,00
2021;0100080000;11A;22712;0101;TRADUCCIONES E INTERPRETACIONES;200,00
2021;0100080000;11A;23000;0101;DIETAS;112000,00
2021;0100080000;11A;23100;0101;LOCOMOCION;93000,00
2021;0100080000;11A;23300;0101;OTRAS INDEMNIZACIONES;3000,00
2021;0100080000;11A;23400;0101;COMISION PROVINCIAL DE VALORACIONES;3000,00
2021;0100080000;11A;60300;0101;MAQUINARIA;40000,00
2021;0100080000;11A;60500;0101;MOBILIARIO Y ENSERES;30000,00
2021;0100080000;11A;60500;0101;MOBILIARIO Y ENSERES;50000,00
2021;0100080000;11A;60600;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;138000,00
2021;0100080000;11A;60904;0101;INVERSIONES BIENES RÉGIMEN ARRENDAMIENTO OPERATIVO;10000,00
2021;0100080000;11A;60905;0101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;130000,00
2021;0100080000;11A;66200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;120000,00
2021;0100080000;11A;66300;0101;MAQUINARIA;10000,00
2021;0100080000;11A;66904;0101;INVERSIONES BIENES RÉGIMEN ARRENDAMIENTO OPERATIVO;20000,00
2021;0100080000;12A;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);525628,00
2021;0100080000;12A;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);742333,00
2021;0100080000;12A;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);858190,00
2021;0100080000;12A;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);518586,00
2021;0100080000;12A;12100;0101;COMPLEMENTO DE DESTINO;1248698,00
2021;0100080000;12A;12101;0101;COMPLEMENTO ESPECIFICO;2154201,00
2021;0100080000;12A;15000;0101;PERSONAL FUNCIONARIO;114616,00
2021;0100080000;12A;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);1368000,00
2021;0100080000;12A;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);25000,00
2021;0100080000;22B;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);605269,00
2021;0100080000;22B;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);770345,00
2021;0100080000;22B;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);622188,00
2021;0100080000;22B;12003;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);263690,00
2021;0100080000;22B;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);635384,00
2021;0100080000;22B;12100;0101;COMPLEMENTO DE DESTINO;1394853,00
2021;0100080000;22B;12101;0101;COMPLEMENTO ESPECIFICO;2417240,00
2021;0100080000;22B;13002;0101;SALARIOS GRUPO III;180280,00
2021;0100080000;22B;13005;0101;ANTIGUEDAD (INCLUIDO COMPLEM PERSONAL NO ABSORB);82261,00
2021;0100080000;22B;13100;0101;COMPLEMENTO DE CATEGORIA;101973,00
2021;0100080000;22B;13101;0101;COMPLEMENTO DE PUESTO DE TRABAJO;115835,00
2021;0100080000;22B;13102;0101;COMPLEMENTO DE CONVENIO;65414,00
2021;0100080000;22B;13109;0101;OTROS COMPLEMENTOS;31638,00
2021;0100080000;22B;15000;0101;PERSONAL FUNCIONARIO;124283,00
2021;0100080000;22B;15001;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);4045,00
2021;0100080000;22B;15003;0101;PERSONAL DE EMERGENCIAS;281967,00
2021;0100080000;22B;15005;0101;PERSONAL DE SEGURIDAD;134502,00
2021;0100080000;22B;15100;0101;POR SERVICIOS EXTRAORDINARIOS;50000,00
2021;0100080000;22B;15200;0101;POR SERVICIOS EXTRAORDINARIOS;9000,00
2021;0100080000;22B;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);1900000,00
2021;0100080000;22B;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);25620,00
2021;0100080000;31J;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);112050,00
2021;0100080000;31J;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);40000,00
2021;0100080000;31J;12100;0101;COMPLEMENTO DE DESTINO;75293,00
2021;0100080000;31J;12101;0101;COMPLEMENTO ESPECIFICO;121948,00
2021;0100080000;31J;15000;0101;PERSONAL FUNCIONARIO;5524,00
2021;0100080000;31J;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);100000,00
2021;0100110000;11A;60909;11C1002015P0;OTRO INMOVILIZADO INMATERIAL;87362,00
2021;0100160000;11A;60909;16D1A03123P0;OTRO INMOVILIZADO INMATERIAL;20800,00
2021;0100170000;11A;60909;17A1A00121P0;OTRO INMOVILIZADO INMATERIAL;5348,00
2021;0100170000;11A;60909;17A1A00123P0;OTRO INMOVILIZADO INMATERIAL;193149,00
2021;0100170000;11A;71102;17A1231078D0;A LA AGENCIA DIGITAL DE ANDALUCÍA;9942766,00
2021;0100170000;11A;71102;17A1231078P1;A LA AGENCIA DIGITAL DE ANDALUCÍA;17189917,00
2021;0100170000;22B;60909;17A1231078P0;OTRO INMOVILIZADO INMATERIAL;609563,00
2021;0100170000;22B;60909;17A1A00121P2;OTRO INMOVILIZADO INMATERIAL;128333,00
2021;0100170000;82A;44303;17A1343066E0;A EXTENDA INTERNAC A TRAVES DE SERVICIOS AVANZADOS (ITI CADIZ);600000,00
2021;0100170000;82A;44304;17A1343066E0;A EXTENDA PARA INTERNACIONALIZACION DE LA ECONOMIA ANDALUZA;10000000,00
2021;0100170000;82A;44305;17A1A00121E3;A EXTENDA ASISTENCIA TÉCNICA INTERNACIONALIZACIÓN ECONOMÍA ANDALUZA;400000,00
2021;0100170000;82A;60909;17A1A00121P3;OTRO INMOVILIZADO INMATERIAL;47296,00
2021;0100170000;82A;60909;17T141B119P0;OTRO INMOVILIZADO INMATERIAL;191726,00
2021;0100180000;11A;41101;18S0007;AL INSTITUTO ANDALUZ DE ADMINISTRACION PUBLICA;4535587,00
2021;0100180000;11A;71101;18S0007;AL INSTITUTO ANDALUZ DE ADMINISTRACION PUBLICA;10000,00
2021;0131010000;12B;10000;0101;RETRIBUCIONES DINERARIAS;62388,00
2021;0131010000;12B;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);860118,00
2021;0131010000;12B;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);84038,00
2021;0131010000;12B;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);311094,00
2021;0131010000;12B;12003;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);36371,00
2021;0131010000;12B;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);217006,00
2021;0131010000;12B;12100;0101;COMPLEMENTO DE DESTINO;799835,00
2021;0131010000;12B;12101;0101;COMPLEMENTO ESPECIFICO;1382903,00
2021;0131010000;12B;12800;0101;PERSFUNCINTERINO EXACTAREAS O EJPROGTEMPORAL;30897,00
2021;0131010000;12B;13001;0101;SALARIOS GRUPO II;14225,00
2021;0131010000;12B;13002;0101;SALARIOS GRUPO III;42419,00
2021;0131010000;12B;13003;0101;SALARIOS GRUPO IV;8671,00
2021;0131010000;12B;13004;0101;SALARIOS GRUPO V;71249,00
2021;0131010000;12B;13005;0101;ANTIGUEDAD (INCLUIDO COMPLEM PERSONAL NO ABSORB);26225,00
2021;0131010000;12B;13100;0101;COMPLEMENTO DE CATEGORIA;77019,00
2021;0131010000;12B;13101;0101;COMPLEMENTO DE PUESTO DE TRABAJO;49289,00
2021;0131010000;12B;13102;0101;COMPLEMENTO DE CONVENIO;50618,00
2021;0131010000;12B;13109;0101;OTROS COMPLEMENTOS;2538,00
2021;0131010000;12B;13500;0101;ADMINISTRACIÓN GENERAL;15396,00
2021;0131010000;12B;14801;0101;PERSONAL EN PRÁCTICAS DE ÓRGANOS JUDICIALES;305435,00
2021;0131010000;12B;15000;0101;PERSONAL FUNCIONARIO;64213,00
2021;0131010000;12B;15001;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);3569,00
2021;0131010000;12B;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);914906,00
2021;0131010000;12B;16008;0101;SEGURIDAD SOCIAL PERSONAL EN PRÁCTICAS;79413,00
2021;0131010000;12B;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);13100,00
2021;0131010000;12B;16304;0101;PREMIOS DE JUBILACIÓN (ADMÓN GENERAL);5980,00
2021;0131010000;12B;17001;0101;INCREMENTO RETRIBUTIVO FIJO(ADMON GENERAL);49760,00
2021;0131010000;12B;20200;0101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;401770,00
2021;0131010000;12B;20600;0101;ARREND DE SISTEMAS PARA PROCESOS DE INFORMACION;100,00
2021;0131010000;12B;21200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;6000,00
2021;0131010000;12B;21300;0101;MAQUINARIA;1250,00
2021;0131010000;12B;21301;0101;INSTALACIONES;16228,00
2021;0131010000;12B;21400;0101;ELEMENTOS DE TRANSPORTE;1000,00
2021;0131010000;12B;21500;0101;MOBILIARIO Y ENSERES;4000,00
2021;0131010000;12B;21600;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;60273,00
2021;0131010000;12B;22000;0101;ORDINARIO NO INVENTARIABLE;3000,00
2021;0131010000;12B;22001;0101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;17000,00
2021;0131010000;12B;22002;0101;MATERIAL INFORMATICO NO INVENTARIABLE;3000,00
2021;0131010000;12B;22100;0101;ENERGIA ELECTRICA;129502,00
2021;0131010000;12B;22101;0101;AGUA;14500,00
2021;0131010000;12B;22102;0101;GAS;2000,00
2021;0131010000;12B;22103;0101;COMBUSTIBLE;900,00
2021;0131010000;12B;22104;0101;VESTUARIO;3500,00
2021;0131010000;12B;22109;0101;OTROS SUMINISTROS;3000,00
2021;0131010000;12B;22200;0101;TELEFONICAS;29576,00
2021;0131010000;12B;22201;0101;POSTALES Y MENSAJERIA;9700,00
2021;0131010000;12B;22204;0101;SERVICIOS DE ACCESO A DATOS Y COMUNTRONCALES INF;26245,00
2021;0131010000;12B;22501;0101;LOCALES;25000,00
2021;0131010000;12B;22603;0101;JURIDICOS Y CONTENCIOSOS;500,00
2021;0131010000;12B;22604;0101;CURSOS Y ACTIVIDADES DE FORMACIÓN;331646,00
2021;0131010000;12B;22606;0101;REUNIONES, CONFERENCIAS Y CURSOS;35000,00
2021;0131010000;12B;22607;0101;OPOSICIONES Y PRUEBAS SELECTIVAS;891891,00
2021;0131010000;12B;22608;0101;PREMIOS, CONCURSOS Y CERTAMENES;4500,00
2021;0131010000;12B;22609;0101;OTROS;1250,00
2021;0131010000;12B;22700;0101;LIMPIEZA Y ASEO;233000,00
2021;0131010000;12B;22701;0101;SEGURIDAD;212000,00
2021;0131010000;12B;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;348266,00
2021;0131010000;12B;22707;0101;EDICIÓN DE PUBLICACIONES;55000,00
2021;0131010000;12B;22709;0101;OTROS;67610,00
2021;0131010000;12B;22830;0101;A SOC AND PARA DESARROLLO DE LAS TELECOM,SA;2000,00
2021;0131010000;12B;23000;0101;DIETAS;10000,00
2021;0131010000;12B;23100;0101;LOCOMOCION;11000,00
2021;0131010000;12B;23200;0101;TRASLADOS;12852,00
2021;0131010000;12B;23300;0101;OTRAS INDEMNIZACIONES;862900,00
2021;0131010000;12B;44102;0101;UNIVERSIDAD DE SEVILLA REVISTA ANDALUZA DE ADMINISTRACION PUBLICA;30000,00
2021;0131010000;12B;48000;0101;BECAS INVESTIGACIÓN IAAP;30000,00
2021;0131010000;12B;48001;0101;PREMIOS BLAS INFANTE;7000,00
2021;0131010000;12B;60500;0101;MOBILIARIO Y ENSERES;15000,00
2021;0131010000;12B;60600;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;55000,00
2021;0131010000;12B;60902;0101;PROPIEDAD INTELECTUAL;32000,00
2021;0131010000;12B;60905;0101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;200000,00
2021;0131010000;12B;66200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;20000,00
2021;0131010000;12B;66301;0101;INSTALACIONES TECNICAS;40000,00
2021;0131180000;12B;22604;18S0007;CURSOS Y ACTIVIDADES DE FORMACIÓN;1900907,00
2021;0131180000;12B;46000;18S0007;PLANES DE FORMACION;2634680,00
2021;0131180000;12B;60902;18S0007;PROPIEDAD INTELECTUAL;10000,00
2021;0132010000;12D;10000;0101;RETRIBUCIONES DINERARIAS;62388,00
2021;0132010000;12D;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);3217480,00
2021;0132010000;12D;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);3753683,00
2021;0132010000;12D;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);5739148,00
2021;0132010000;12D;12003;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);145484,00
2021;0132010000;12D;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);2929103,00
2021;0132010000;12D;12100;0101;COMPLEMENTO DE DESTINO;7999426,00
2021;0132010000;12D;12101;0101;COMPLEMENTO ESPECIFICO;13453695,00
2021;0132010000;12D;12109;0101;OTROS COMPLEMENTOS;127090,00
2021;0132010000;12D;13002;0101;SALARIOS GRUPO III;42419,00
2021;0132010000;12D;13003;0101;SALARIOS GRUPO IV;17342,00
2021;0132010000;12D;13004;0101;SALARIOS GRUPO V;15833,00
2021;0132010000;12D;13005;0101;ANTIGUEDAD (INCLUIDO COMPLEM PERSONAL NO ABSORB);400000,00
2021;0132010000;12D;13100;0101;COMPLEMENTO DE CATEGORIA;43213,00
2021;0132010000;12D;13101;0101;COMPLEMENTO DE PUESTO DE TRABAJO;29493,00
2021;0132010000;12D;13102;0101;COMPLEMENTO DE CONVENIO;27643,00
2021;0132010000;12D;13109;0101;OTROS COMPLEMENTOS;117676,00
2021;0132010000;12D;15000;0101;PERSONAL FUNCIONARIO;704960,00
2021;0132010000;12D;15001;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);1904,00
2021;0132010000;12D;15100;0101;POR SERVICIOS EXTRAORDINARIOS;53348,00
2021;0132010000;12D;15200;0101;POR SERVICIOS EXTRAORDINARIOS;6000,00
2021;0132010000;12D;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);9945438,00
2021;0132010000;12D;16200;0101;FORMACION Y PERFECCIONAMIENTO DEL PERSONAL (AG);28588,00
2021;0132010000;12D;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);167000,00
